Gene,Depth,Childindex,Cluster_size,n_gs_genes_in_clust,Score,gold.standard.genes.in.cluster
TCAP,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
MB,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
RBM24,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
SLC2A4,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
FSD2,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
KLHL31,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ALPK3,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
SYNPO,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
NDUFV2,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
KLHL18,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
SPTB,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
RNF123,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ZNF784,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
AAMDC,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
MAMSTR,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
GMPR,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
PPP2R3B,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
CYB5R1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
PRSS45,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
IP6K3,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
XPO4,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
PRSS42,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ANKRD2,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
SYNE2,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
TACC2,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
C15orf52,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
NANOS1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
TMEM70,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
DDIT4L,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
RXRG,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
RPP14,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
GRSF1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
SAMM50,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
CHRNB1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
DNASE1L1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
GAPDH,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
PKM,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
TPI1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
NDUFB11,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
FKBP3,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
XIRP2,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
LMOD3,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
TRDN,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
PPP1R3A,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ANKRD39,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
CMYA5,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
TTN,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ASB8,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ANK1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ASB14,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
NEB,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
AGL,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
IDH2,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
MACROD1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
MRPS24,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
PACSIN3,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
KBTBD12,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
POPDC3,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
C19orf47,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
COX6A2,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
NRAP,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
SGCA,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
PTP4A3,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
FHL1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
CAP2,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
FLNC,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
PTGES3L,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
KIF1C,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
NDUFB10,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
MDH2,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
UBE2D4,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
NT5C1A,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ASB15,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
CORO6,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
SCN1B,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
PGAM2,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
KLHL38,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
TMEM143,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
C10orf71,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
COX7A1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
FITM1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
APOBEC2,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
MYO18A,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
PROB1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
KLHL30,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
LRRC14B,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
AVIL,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
CNKSR1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
NEURL2,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
RHOBTB1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
HOXC9,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
TAL2,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
HOXC10,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
PLEKHF1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
WWP1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
TBX15,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
HFE2,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
GAMT,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
CLIC5,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
PEBP4,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
KCNS3,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
BAG3,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
LMCD1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
TRIP10,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
PRKCQ,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
SNAI3,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
SLC29A2,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
CHRNG,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
MYOD1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ATP1B4,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
CALML6,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
PITX3,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
CLCN1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
TNNT1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
MYOT,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
GADL1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
LINGO4,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
CAPN3,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
LMO1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
TRIM7,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
TBX1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
YBX3,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
SEMA6C,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
CUTC,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
OPTN,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ADCK3,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
PGM1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
TPM3,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
MYOG,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
TNNI1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ASB5,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
CA3,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
NOS1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
MN1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
LSMEM1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
CDH15,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
TRIM72,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ANKRD23,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
MYL1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
MYOZ3,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
FHL3,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
TMOD4,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
YIPF7,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
JPH1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ASB10,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
RAPSN,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
AMPD1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
KLHL41,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
MYBPC1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
STAC3,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
PLCD4,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
SYPL2,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
FBP2,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
KCNJ11,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
MYF5,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
CHRNA1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
C1orf127,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
NEURL1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ACHE,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
LRRC30,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
KLHL40,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
IDI2,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ART1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
C8orf22,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
CHRNA10,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
KLHL33,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
FEM1A,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
KLHL34,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
PDLIM3,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
MYF6,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
MUSTN1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ASB16,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
MYLK2,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
DVL1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
SIX1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
TMEM52,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
TCEA3,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
CTDNEP1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ADSL,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
RPUSD4,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
UBE2G1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
PHTF2,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
UTP11L,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
PLEC,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
RASA4,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
RASA4B,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ABLIM2,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
P2RX6,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
TEAD4,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
EN1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
SCN4A,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
CACNG6,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
DUSP13,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
PRSS56,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
CHRND,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
SMTNL1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
UCP3,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
TNNC2,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
TNNI2,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
LBX1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
TNNT3,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
MYH2,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
TMEM38A,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
MYH4,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ATP2A1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ASB12,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
PPP1R27,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
MYBPC2,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
BIN1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
DUPD1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
MYADML2,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
TPM2,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
RTN2,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
PHKG1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
MYLPF,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
CASQ1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
CACNA1S,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
RYR1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
KCNA7,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
CACNG1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
PYGM,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
MYOZ1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
MAFA,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
RGS9BP,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
MSTN,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
PHKA1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
SMTNL2,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
PRKAG3,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
MYH13,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
FGF6,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
MYH1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
SHISA4,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
DUSP26,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ALDOA,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ACTA1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ENO3,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
CKM,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
PFKM,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
EEF1A2,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
SRPK3,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
CAV3,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
RPL3L,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
TRIM54,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
MSS51,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ASB2,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
RAD23A,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
MAPK12,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
KCNJ12,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
KBTBD13,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
LRRC20,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
VGLL2,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ADSSL1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
OBSCN,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
SBK1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
CACNB1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
PAX7,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ABRA,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
PGPEP1L,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
SH3BGR,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
CNNM4,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
PLCD3,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
PADI2,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
MLXIP,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ZNF703,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ESRRA,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ANKRD9,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
SLC25A34,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
PPP1R16A,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
MRPS25,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
MAP2K2,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ST20-MTHFS,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
URGCP-MRPS24,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
SLC16A3,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
TMEM110-MUSTN1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
MYLK4,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
IGFN1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
CNNM3,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
C2orf68,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
DAPK2,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
RILP,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
EIF4E3,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
KIF13A,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
SBDS,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ABTB2,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
SLC6A8,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ZBED1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
NUDT8,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ECI1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
CLUH,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
FAM195A,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
MRPL34,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
TRPT1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
HIGD2A,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
PHPT1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
NDUFB7,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
NDUFS8,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
CECR5,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
THAP4,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
ECSIT,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
NDUFV1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
MT-ATP8,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
MT-ND5,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
MT-ND6,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
MT-ND1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
MT-ND2,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
MT-CO2,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
MT-CO3,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
MT-CO1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
MT-ND3,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
MT-ND4L,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
MT-ND4,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
MT-ATP6,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
MT-CYB,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
DEXI,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
PDK2,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
NFE2L1,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
PCBD2,0,,17636,4,0.000226808800181447,DNA2|RPA1|RBBP8|EXO1
