Gene,Score,in.gold.standard,gold.standard.genes.in.cluster,Clade
VSTM2A,0.00129282482223659,No,FEN1|XRCC3,MAMMALIANS
CFP,0.00129282482223659,No,FEN1|XRCC3,MAMMALIANS
GREM1,0.00129282482223659,No,FEN1|XRCC3,MAMMALIANS
CARD8,0.00129282482223659,No,FEN1|XRCC3,MAMMALIANS
CLEC5A,0.00129282482223659,No,FEN1|XRCC3,MAMMALIANS
CD4,0.00129282482223659,No,FEN1|XRCC3,MAMMALIANS
PYCARD,0.00129282482223659,No,FEN1|XRCC3,MAMMALIANS
ELF2,0.00129282482223659,No,FEN1|XRCC3,MAMMALIANS
TAS2R39,0.00129282482223659,No,FEN1|XRCC3,MAMMALIANS
FRS3,0.00129282482223659,No,FEN1|XRCC3,MAMMALIANS
NRSN2,0.00129282482223659,No,FEN1|XRCC3,MAMMALIANS
MRAP2,0.00129282482223659,No,FEN1|XRCC3,MAMMALIANS
GJC3,0.00129282482223659,No,FEN1|XRCC3,MAMMALIANS
TNFAIP3,0.00129282482223659,No,FEN1|XRCC3,MAMMALIANS
ASIC5,0.00129282482223659,No,FEN1|XRCC3,MAMMALIANS
ENSP00000461559.2,0.00129282482223659,No,FEN1|XRCC3,MAMMALIANS
C11orf24,0.00129282482223659,No,FEN1|XRCC3,MAMMALIANS
AZGP1,0.00129282482223659,No,FEN1|XRCC3,MAMMALIANS
ADGRG7,0.00129282482223659,No,FEN1|XRCC3,MAMMALIANS
PLAC1,0.00129282482223659,No,FEN1|XRCC3,MAMMALIANS
CALY,0.00129282482223659,No,FEN1|XRCC3,MAMMALIANS
SPACA4,0.00129282482223659,No,FEN1|XRCC3,MAMMALIANS
ETV3,0.00129282482223659,No,FEN1|XRCC3,MAMMALIANS
KCNMB4,0.00129282482223659,No,FEN1|XRCC3,MAMMALIANS
HOMEZ,0.00129282482223659,No,FEN1|XRCC3,MAMMALIANS
MSANTD3,0.00129282482223659,No,FEN1|XRCC3,MAMMALIANS
CCR6,0.00129282482223659,No,FEN1|XRCC3,MAMMALIANS
NFAT5,0.00159489633173844,No,FEN1|XRCC3,MAMMALIANS
TNMD,0.00159489633173844,No,FEN1|XRCC3,MAMMALIANS
FUT1,0.00159489633173844,No,FEN1|XRCC3,MAMMALIANS
FUT2,0.00159489633173844,No,FEN1|XRCC3,MAMMALIANS
C5orf24,0.00159489633173844,No,FEN1|XRCC3,MAMMALIANS
TMEM106B,0.00159489633173844,No,FEN1|XRCC3,MAMMALIANS
GPR4,0.00159489633173844,No,FEN1|XRCC3,MAMMALIANS
GPR101,0.00159489633173844,No,FEN1|XRCC3,MAMMALIANS
TMEM215,0.00159489633173844,No,FEN1|XRCC3,MAMMALIANS
APLNR,0.00159489633173844,No,FEN1|XRCC3,MAMMALIANS
SPIC,0.00159489633173844,No,FEN1|XRCC3,MAMMALIANS
ITPRIPL1,0.00159489633173844,No,FEN1|XRCC3,MAMMALIANS
CCDC181,0.00159489633173844,No,FEN1|XRCC3,MAMMALIANS
ETAA1,0.00159489633173844,No,FEN1|XRCC3,MAMMALIANS
C14orf37,0.00159489633173844,No,FEN1|XRCC3,MAMMALIANS
IFNGR1,0.00159489633173844,No,FEN1|XRCC3,MAMMALIANS
VSIG1,0.00159489633173844,No,FEN1|XRCC3,MAMMALIANS
TGM2,0.00159489633173844,No,FEN1|XRCC3,MAMMALIANS
TMEM81,0.00159489633173844,No,FEN1|XRCC3,MAMMALIANS
F8,0.00159489633173844,No,FEN1|XRCC3,MAMMALIANS
COL4A6,0.00159489633173844,No,FEN1|XRCC3,MAMMALIANS
RNF26,0.00159489633173844,No,FEN1|XRCC3,MAMMALIANS
F2RL2,0.00159489633173844,No,FEN1|XRCC3,MAMMALIANS
PDCD1LG2,0.00159489633173844,No,FEN1|XRCC3,MAMMALIANS
C19orf44,0.00159489633173844,No,FEN1|XRCC3,MAMMALIANS
WNT1,0.00159489633173844,No,FEN1|XRCC3,MAMMALIANS
CXorf21,0.00159489633173844,No,FEN1|XRCC3,MAMMALIANS
C12orf45,0.00159489633173844,No,FEN1|XRCC3,MAMMALIANS
C17orf80,0.00159489633173844,No,FEN1|XRCC3,MAMMALIANS
CHGA,0.00159489633173844,No,FEN1|XRCC3,MAMMALIANS
BPIFB3,0.00159489633173844,No,FEN1|XRCC3,MAMMALIANS
CLPS,0.00159489633173844,No,FEN1|XRCC3,MAMMALIANS
C20orf96,0.00159489633173844,No,FEN1|XRCC3,MAMMALIANS
ATP1B2,0.00159489633173844,No,FEN1|XRCC3,MAMMALIANS
C8orf74,0.00159489633173844,No,FEN1|XRCC3,MAMMALIANS
F2,0.00159489633173844,No,FEN1|XRCC3,MAMMALIANS
CCDC142,0.00159489633173844,No,FEN1|XRCC3,MAMMALIANS
CSPG5,0.00159489633173844,No,FEN1|XRCC3,MAMMALIANS
SHISA2,0.00159489633173844,No,FEN1|XRCC3,MAMMALIANS
SCNN1B,0.00159489633173844,No,FEN1|XRCC3,MAMMALIANS
FGF6,0.00159489633173844,No,FEN1|XRCC3,MAMMALIANS
ASTE1,0.00159489633173844,No,FEN1|XRCC3,MAMMALIANS
NR0B2,0.00159489633173844,No,FEN1|XRCC3,MAMMALIANS
TNFSF13,0.00159489633173844,No,FEN1|XRCC3,MAMMALIANS
APOBEC1,0.00159489633173844,No,FEN1|XRCC3,MAMMALIANS
TEX43,0.00159489633173844,No,FEN1|XRCC3,MAMMALIANS
NR1I3,0.00159489633173844,No,FEN1|XRCC3,MAMMALIANS
SNX31,0.00159489633173844,No,FEN1|XRCC3,MAMMALIANS
RASSF2,0.00159489633173844,No,FEN1|XRCC3,MAMMALIANS
CLDN11,0.00159489633173844,No,FEN1|XRCC3,MAMMALIANS
GSTP1,0.00159489633173844,No,FEN1|XRCC3,MAMMALIANS
ZFPL1,0.00159489633173844,No,FEN1|XRCC3,MAMMALIANS
FAM83C,0.00159489633173844,No,FEN1|XRCC3,MAMMALIANS
C15orf57,0.00159489633173844,No,FEN1|XRCC3,MAMMALIANS
TAPBP,0.00159489633173844,No,FEN1|XRCC3,MAMMALIANS
ANGPTL4,0.00159489633173844,No,FEN1|XRCC3,MAMMALIANS
NDUFC1,0.00159489633173844,No,FEN1|XRCC3,MAMMALIANS
DSG2,0.00159489633173844,No,FEN1|XRCC3,MAMMALIANS
PLAUR,0.00159489633173844,No,FEN1|XRCC3,MAMMALIANS
CNTROB,0.00159489633173844,No,FEN1|XRCC3,MAMMALIANS
B4GALNT2,0.00159489633173844,No,FEN1|XRCC3,MAMMALIANS
PPP1R35,0.00159489633173844,No,FEN1|XRCC3,MAMMALIANS
ERICH5,0.00159489633173844,No,FEN1|XRCC3,MAMMALIANS
CD34,0.00159489633173844,No,FEN1|XRCC3,MAMMALIANS
INTU,0.00159489633173844,No,FEN1|XRCC3,MAMMALIANS
CCDC59,0.00159489633173844,No,FEN1|XRCC3,MAMMALIANS
IL21,0.00159489633173844,No,FEN1|XRCC3,MAMMALIANS
TNXB,0.00159489633173844,No,FEN1|XRCC3,MAMMALIANS
ENSP00000471331.1,0.00159489633173844,No,FEN1|XRCC3,MAMMALIANS
FAM234A,0.00159489633173844,No,FEN1|XRCC3,MAMMALIANS
LUZP2,0.00159489633173844,No,FEN1|XRCC3,MAMMALIANS
LY96,0.00159489633173844,No,FEN1|XRCC3,MAMMALIANS
C14orf105,0.00159489633173844,No,FEN1|XRCC3,MAMMALIANS
BVES,0.00159489633173844,No,FEN1|XRCC3,MAMMALIANS
MAMLD1,0.00159489633173844,No,FEN1|XRCC3,MAMMALIANS
KANSL1,0.00159489633173844,No,FEN1|XRCC3,MAMMALIANS
TM4SF18,0.00159489633173844,No,FEN1|XRCC3,MAMMALIANS
BCAS4,0.00159489633173844,No,FEN1|XRCC3,MAMMALIANS
IL17REL,0.00159489633173844,No,FEN1|XRCC3,MAMMALIANS
CBX7,0.00159489633173844,No,FEN1|XRCC3,MAMMALIANS
CCDC134,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
CLPP,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
AUP1,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
SP4,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
ATRIP,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
ENSP00000349620.6,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
KLK10,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
TMC4,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
C12orf73,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
SERTM1,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
FAM181A,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
GPR119,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
RELB,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
MRPS34,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
KIAA1211,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
CABS1,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
C1orf216,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
RBBP8NL,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
OXLD1,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
HRC,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
C19orf60,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
TMEM59L,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
LYPD5,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
CD63,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
PLIN3,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
FAM195A,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
GPANK1,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
TCN2,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
IL17RB,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
LYPD3,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
SMAD7,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
AKAP8,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
TREM2,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
C15orf59,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
SPATA2L,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
C1QTNF1,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
C1QTNF6,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
ITGA5,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
JMJD7,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
ARHGAP30,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
CDHR2,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
GRIP2,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
ST14,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
FLYWCH1,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
PEX26,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
SHPK,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
ZCWPW1,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
ZWINT,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
IL27RA,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
FASTK,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
GFI1,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
TNFSF12-TNFSF13,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
MARCKSL1,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
ARHGAP9,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
CD244,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
KRBA1,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
LDLRAD1,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
TMEM247,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
MID1IP1,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
TMEM132A,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
OSM,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
FGF19,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
FLYWCH2,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
ZBTB3,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
ETV2,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
KCNK4,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
EBI3,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
OVCH2,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
C1orf115,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
PRKCDBP,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
TMEM80,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
PHACTR3,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
CASC1,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
RITA1,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
TMEM211,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
LAMTOR1,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
UGDH,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
UXS1,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
HTR1E,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
MYT1,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
SMARCB1,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
BDKRB1,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
CCDC160,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
TMEM217,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
PTGDR2,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
TMEM52,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
C15orf39,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
ZNF831,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
GJC1,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
RNASE13,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
UPK3B,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
C2orf66,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
ZSCAN4,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
TTLL8,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
NACC1,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
TM6SF2,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
OTOS,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
GUCA2B,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
LY6G6F,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
ENSP00000412832.2,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
ENSP00000413440.2,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
CCDC8,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
ECSCR,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
ZBED6,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
C12orf71,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
TMEM253,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
SPRYD7,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
MPEG1,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
SERTAD3,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
AFF2,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
MANSC4,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
RRBP1,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
FBXO15,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
GAS8,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
LENG1,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
PRADC1,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
RSG1,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
SMPD2,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
PPRC1,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
C1orf52,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
TSKS,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
RREB1,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
CCDC157,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
EMILIN1,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
UBALD2,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
BHLHE41,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
TMEM160,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
C10orf12,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
CCDC120,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
ZMAT5,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
CCDC102A,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
CABIN1,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
MYBBP1A,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
AMOT,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
CNTFR,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
SYVN1,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
KIAA2013,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
OSBP,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
IQCE,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
BCAR3,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
GNL1,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
ERMARD,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
PSAP,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
KIAA0355,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
TMEM206,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
PLEKHM2,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
TMCO4,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
C14orf93,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
ATOH8,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
IGSF21,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
KHK,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
TRIM8,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
MFI2,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
BRMS1,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
BAMBI,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
DMRTC2,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
PGLYRP2,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
PPP1R15B,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
TSC22D2,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
CAMSAP3,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
CHST1,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
IGFBP2,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
PRIMA1,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
CNP,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
HTT,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
CD151,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
MED19,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
EVC2,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
GADD45A,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
GADD45G,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
ZNF827,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
MFSD2B,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
GAL3ST3,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
CD5,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
KIAA1462,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
CLN6,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
MLF2,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
SKOR1,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
C16orf91,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
INA,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
PRR15L,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
TRAF6,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
CST3,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
CST5,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
CST1,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
CST2,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
CST4,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
GPR45,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
GPR63,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
SGCA,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
POMC,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
GART,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
HAUS8,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
SPICE1,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
AK7,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
DRD5,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
SNAP47,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
COL4A1,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
TP53I11,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
PDZK1IP1,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
KIRREL2,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
CCDC86,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
ECM1,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
CCDC153,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
EPO,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
C10orf120,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
GPR173,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
GPR85,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
C3orf18,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
GPR27,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
UQCRQ,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
KDM4B,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
HRH2,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
DTX1,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
OVOL1,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
VASH1,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
ZNF423,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
CLDN14,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
C1orf198,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
TMEM79,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
ENSP00000478910.1,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
TEKT4,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
GPR152,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
CD82,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
TPRN,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
RTL1,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
FPGT,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
PXN,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
SMIM3,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
C11orf98,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
ENSP00000435188.1,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
GREB1L,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
SHISA8,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
SHISA9,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
PLIN4,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
DPF1,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
MRPL51,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
SYCP2,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
GSG1L,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
GSG1L2,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
PKP1,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
MAATS1,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
GPRIN3,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
LYPD2,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
SLURP1,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
C2orf50,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
RAMP3,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
AJAP1,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
TMEM179,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
STARD5,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
CLEC4G,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
BOK,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
FURIN,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
SCN4B,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
RIBC2,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
TNFRSF25,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
OGFOD3,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
TRIM44,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
TNFRSF13B,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
PPP1R32,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
C9orf9,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
ROM1,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
C14orf80,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
EXOC3L4,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
CX3CL1,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
INHA,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
CFAP77,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
GPLD1,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
ELF3,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
CEACAM16,0.00226757369614512,No,FEN1|XRCC3,MAMMALIANS
